datetime,open,high,low,close,volume
2026-04-10 09:28:00,71759.7,71759.7,71744.0,71744.0,2.0869999999999997
2026-04-10 09:29:00,71744.0,71765.29,71740.98,71765.29,7.0636
2026-04-10 09:30:00,71765.28,71783.8,71765.28,71783.79,5.0896
2026-04-10 09:31:00,71783.79,71800.0,71783.79,71799.99,3.5802
2026-04-10 09:32:00,71800.0,71800.0,71747.82,71752.24,12.2178
2026-04-10 09:33:00,71752.24,71767.29,71752.23,71767.15,2.2544
2026-04-10 09:34:00,71767.15,71823.22,71767.15,71809.0,17.0086
2026-04-10 09:35:00,71809.01,71818.81,71800.01,71800.01,2.0702
2026-04-10 09:36:00,71800.01,71800.02,71779.53,71779.54,2.643
2026-04-10 09:37:00,71779.53,71873.0,71773.66,71851.48,25.0916
2026-04-10 09:38:00,71851.48,71851.49,71842.82,71851.48,2.134
2026-04-10 09:39:00,71851.49,71854.09,71842.81,71842.81,3.858
2026-04-10 09:40:00,71842.81,71842.81,71820.0,71837.85,9.9128
2026-04-10 09:41:00,71837.85,71844.0,71810.0,71813.54,23.8676
2026-04-10 09:42:00,71813.53,71813.54,71791.8,71797.72,4.6708
2026-04-10 09:43:00,71797.71,71804.0,71797.71,71803.01,1.582
2026-04-10 09:44:00,71803.01,71816.0,71789.52,71811.18,6.9004
2026-04-10 09:45:00,71811.18,71811.19,71800.0,71800.0,1.5877999999999999
2026-04-10 09:46:00,71800.0,71800.01,71758.61,71758.61,3.9384
2026-04-10 09:47:00,71758.61,71758.61,71746.32,71746.32,4.8756
2026-04-10 09:48:00,71746.33,71768.95,71746.32,71761.76,3.9086
2026-04-10 09:49:00,71761.76,71768.9,71761.76,71768.9,5.7636
2026-04-10 09:50:00,71768.9,71776.35,71768.9,71768.93,8.533
2026-04-10 09:51:00,71768.93,71786.71,71768.93,71772.36,4.3842
2026-04-10 09:52:00,71772.36,71781.31,71756.94,71765.43,11.4302
2026-04-10 09:53:00,71765.43,71776.72,71765.42,71776.72,7.7514
2026-04-10 09:54:00,71776.72,71801.27,71776.71,71786.29,9.1358
2026-04-10 09:55:00,71786.3,71797.73,71782.79,71797.72,3.484
